156	feature/bbtools_autobuild
159	feature/cutadapt_autobuild
162	feature/fastqc_autobuild
165	feature/fastqvalidator_autobuild
169	feature/fastqscreen_autobuild
174	feature/arriba_autobuild
175	feature/kraken_autobuild
179	feature/preseq_autobuild
182	feature/qualimap_autobuild
185	feature/rsem_autobuild
189	feature/rseqc_autobuild
191	feature/ucsc_autobuild
